judul_berita;portal_media;tanngal_publikasi;url;hasil_sentimen;olahan_teks
Temuan Bawaslu: Konten Ujaran Kebencian Paling Banyak ...;Pemilu Kita;12/12/2023;https://pemilukita.republika.co.id/berita/s5jugx436/temuan-bawaslu-konten-ujaran-kebencian-paling-banyak-menyasar-prabowogibran;netral;bawaslu konten benci
Tergetkan 70 Persen Suara di Kabupaten Tasikmalaya, TKD ...;RMOL Jabar;12/12/2023;https://www.rmoljabar.id/tergetkan-70-persen-suara-di-kabupaten-tasikmalaya-tkd-prabowo-gibran-ingin-menang-satu-putaran;netral;tergetkan suara kabupaten tasikmalaya tkd
"Keras, Rocky Gerung Sebut Paslon Prabowo-Gibran Makin Kehilangan Daya 
Bertahan";Siap;12/12/2023;https://siap.viva.co.id/news/2950-keras-rocky-gerung-sebut-paslon-prabowo-gibran-makin-kehilangan-daya-bertahan;negatif;keras rocky gerung paslon prabowo gibran hilang daya tahan
Wakil Ketua TKN Prabowo-Gibran Panel Barus, Kunjungi ...;Detik Peristiwa;12/12/2023;https://www.detikperistiwa.com/news-620570/wakil-ketua-tkn-prabowo-gibran-panel-barus-kunjungi-ulama-tariqot-rohul-h-syekh-khalifah-umar.html;netral;ketua tkn prabowo gibran panel barus kunjung
ASN Bangkalan yang Ikut Deklarasi Prabowo-Gibran Belum ...;Media Jatim;12/12/2023;https://mediajatim.com/2023/12/12/asn-bangkalan-yang-ikut-deklarasi-prabowo-gibran-belum-disanksi-inspektorat-nunggu-pelimpahan-berkas/;netral;bangkal deklarasi prabowo gibran
Benidiktus Papa Sebut Jokowi Bersama PSI Dukung Prabowo ...;Rakyat Sulsel;12/12/2023;https://rakyatsulsel.fajar.co.id/2023/12/13/benidiktus-papa-sebut-jokowi-bersama-psi-dukung-prabowo-gibran-ketimbang-jagoan-pdi-perjuangan/;netral;benidiktus jokowi psi dukung prabowo
Debat Perdana Capres, TKN Prabowo-Gibran Nobar Bareng ...;Sudutpandang.id;12/12/2023;https://sudutpandang.id/debat-perdana-capres-tkn-prabowo-gibran-nobar-bareng-tukang-bakso/;netral;debat perdana capres tkn prabowo gibran nonton bareng bareng
TKN Prabowo-Gibran Buka Pintu untuk Mantan KSAD Dudung Abdurachman - Akurat;Akurat.co;12/12/2023;https://www.akurat.co/politik/1303476032/tkn-prabowo-gibran-buka-pintu-untuk-mantan-ksad-dudung-abdurachman;netral;tkn prabowo gibran pintu ksad dudung abdurachman akurat
Prabowo jawab Anies dengan putusan MK soal pencalonan Gibran;Antaranews.com;12/12/2023;https://www.antaranews.com/video/3868818/prabowo-jawab-anies-dengan-putusan-mk-soalpencalonan-gibran;netral;prabowo anies putus mk calon gibran
"Ketua TKD Prabowo-Gibran di Bali Yakin Putra Sulung Jokowi Beri Kejutan 
saat Debat Nanti Malam";Tribun Video;12/12/2023;https://video.tribunnews.com/view/681115/ketua-tkd-prabowo-gibran-di-bali-yakin-putra-sulung-jokowi-beri-kejutan-saat-debat-nanti-malam;netral;ketua tkd prabowo gibran putra sulung jokowi kejut debat malam
Prabowo-Gibran Tak Diundang Pada Peresmian Posko TKD;Berita Kota Makassar;12/12/2023;https://beritakotamakassar.com/berita/2023/12/13/prabowo-gibran-tak-diundang-pada-peresmian-posko-tkd/;netral;prabowo gibran undang resmi posko tkd
"TKN Prabowo-Gibran Balik Bertanya ke Hasto Soal Tudingan Intimidasi: 
Dilakukan Oleh Siapa di Mana?";VOI;12/12/2023;https://voi.id/berita/338441/tkn-prabowo-gibran-balik-bertanya-ke-hasto-soal-tudingan-intimidasi-dilakukan-oleh-siapa-di-mana;negatif;tkn prabowo gibran hasto tuding intimidasi
Datang ke Tasik, Mulan Jameela : Prabowo-Gibran Akan ...;kilangbara;12/12/2023;http://kilangbara.com/2023/12/12/datang-ke-tasik-mulan-jameela-prabowo-gibran-akan-lanjutkan-program-jokowi/;netral;tasik jameela prabowo gibran
Relawan Muda Pendukung Prabowo-Gibran Nobar Debat ...;Rakyat Merdeka;12/12/2023;https://rm.id/lihat-foto/pemilu/201444/relawan-muda-pendukung-prabowogibran-nobar-debat-capres-2024;netral;rawan muda dukung prabowo gibran nonton bareng debat
Ketua BEM KM UGM Sebut Jokowi Penguasa Culas, Ini Kata ...;MedanBisnisDaily.com;12/12/2023;https://medanbisnisdaily.com/news/online/read/2023/12/12/175783/ketua_bem_km_ugm_sebut_jokowi_penguasa_culas_ini_kata_tkd_prabowo_gibran_sumut/;negatif;ketua bem ugm jokowi kuasa culas
"Hendri Satrio Ungkap Gosip Alasan Ketum Parpol Terpaksa Dukung 
Prabowo-Gibran";Optika.id;12/12/2023;https://optika.id/news-63490-hendri-satrio-ungkap-gosip-alasan-ketum-parpol-terpaksa-dukung-prabowogibran;netral;hendri satrio gosip alas tum partai politik paksa dukung prabowo gibran
TKLN, Relawan RPGM, Giring, Harapan pagi siap bersama ...;Jejak Profil - Jejak Profil Jejak Profil;12/12/2023;https://jejakprofil.com/2023/12/13/tkln-relawan-rpgm-giring-harapan-pagi-siap-bersama-tkln-menangkan-prabowo-gibran-di-malaysia-sabah-dan-serawak/;netral;tkln rawan rpgm giring harap pagi
5 Lembaga Survei Unggulkan Prabowo-Gibran, AMIN Geser ...;Herald.id;12/12/2023;https://herald.id/2023/12/12/5-lembaga-survei-unggulkan-prabowo-gibran-amin-geser-ganjar-di-urutan-kedua/;netral;lembaga survei unggul prabowo gibran amin geser
"Airlangga hingga Bobby Nasution Goyang 'Gemoy' di Rapimda Golkar Sumut: 
Prabowo-Gibran Menang!";Tribun Video;12/12/2023;https://video.tribunnews.com/view/681164/airlangga-hingga-bobby-nasution-goyang-gemoy-di-rapimda-golkar-sumut-prabowo-gibran-menang;netral;airlangga bobby nasution goyang gemoy rapimda golkar sumut prabowo gibran menang
Cara Unik Melly Goeslaw, Kampanyekan Prabowo Lewat Mobil Rescue Kucing;detikcom;12/12/2023;https://www.detik.com/jabar/berita/d-7085637/cara-unik-melly-goeslaw-kampanyekan-prabowo-lewat-mobil-rescue-kucing;netral;unik melly goeslaw kampanye prabowo mobil rescue kucing
Sosok Relawan Cantik Ini Sedot Perhatian Emak- Emak ...;Harian Ekonomi Neraca;12/12/2023;https://www.neraca.co.id/article/191022/sosok-relawan-cantik-ini-sedot-perhatian-emak-emak-peserta-konsolidasi-tim-pemenangan-prabowo-gibran;netral;sosok rawan cantik sedot perhati
Gibran Angkat Tangan Minta Pendukungnya Beri Semangat ...;Merdeka.com;12/12/2023;https://www.merdeka.com/politik/gibran-angkat-tangan-minta-pendukungnya-beri-semangat-saat-prabowo-diserang-anies-61364-mvk.html;netral;gibran angkat tangan dukung semangat
KOMIK: Menunggu Gagasan Gibran;Katadata;12/12/2023;https://katadata.co.id/ariayudhistira/infografik/6578191ca482a/komik-menunggu-gagasan-gibran;netral;komik tunggu gagas gibran
IJU Optimis Prabowo-Gibran Mampu Lanjutkan Program Jokowi;Koran NTB;12/12/2023;https://koranntb.com/2023/12/12/iju-optimis-prabowo-gibran-mampu-lanjutkan-program-sby-dan-jokowi/;positif;iju optimis prabowo gibran program jokowi
Jadwal Kampanye Prabowo-Gibran ke Bengkulu Digodok ...;Tribun Bengkulu;12/12/2023;https://bengkulu.tribunnews.com/2023/12/13/jadwal-kampanye-prabowo-gibran-ke-bengkulu-digodok-tim-kampanye-susun-agenda;netral;jadwal kampanye prabowo gibran bengkulu godok
Spesifikasi Alphard, Mobil yang Antar Prabowo-Gibran ke ...;MSN;12/12/2023;https://www.msn.com/id-id/gayahidup/berita/spesifikasi-alphard-mobil-yang-antar-prabowo-gibran-ke-debat-capres/ar-AA1lqeAb;netral;spesifikasi alphard mobil prabowo gibran
Lalu Nasib Ajak Dukung Wayan Karioka dan Prabowo-Gibran;Koran NTB;12/12/2023;https://koranntb.com/2023/12/12/lalu-nasib-ajak-dukung-wayan-karioka-dan-prabowo-gibran/;netral;nasib ajak dukung wayan karioka prabowo gibran
Soal persiapan debat, Prabowo: Kumaha engke;Antaranews.com;12/12/2023;https://www.antaranews.com/berita/3867693/soal-persiapan-debat-prabowo-kumaha-engke;netral;debat prabowo maha engke
"Adu Gaya Selvi Ananda dan Annisa Pohan yang Elegan, Tampak Akrab di Acara 
Konsolidasi Tim Pemenangan Prabowo-Gibran";Suara.com;12/12/2023;https://www.suara.com/lifestyle/2023/12/13/120324/adu-gaya-selvi-ananda-dan-annisa-pohan-yang-elegan-tampak-akrab-di-acara-konsolidasi-tim-pemenangan-prabowo-gibran;netral;gaya selvi ananda annisa pohan elegan akrab konsolidasi tim menang prabowo gibran
Anies Bicara Angin soal Polusi, TKN: Pemimpin Tak Bisa Salahkan Eksternal;detikNews;12/12/2023;https://news.detik.com/pemilu/d-7087389/anies-bicara-angin-soal-polusi-tkn-pemimpin-tak-bisa-salahkan-eksternal;netral;anies bicara angin polusi tkn pimpin eksternal
"Gerindra Tepis Isu Rencana Prabowo dan Gibran Kampanye di Kepri 17 Desember 
2023";Tribun Batam;12/12/2023;https://batam.tribunnews.com/2023/12/12/gerindra-tepis-isu-rencana-prabowo-dan-gibran-kampanye-di-kepri-17-desember-2023;netral;gerindra tepis isu rencana prabowo gibran kampanye kepri desember
Gelar Nobar Debat Capres, Pendiri RGS Yakin Kepercayaan ...;Bangsaonline.com;12/12/2023;https://bangsaonline.com/amp/berita/126402/gelar-nobar-debat-capres-pendiri-rgs-yakin-kepercayaan-publik-terhadap-prabowo-gibran-60-persen;netral;gelar nonton bareng debat capres rgs percaya
Anies-Muhaimin paslon terakhir yang tiba di lokasi debat Pilpres 2024;ANTARA News;12/12/2023;https://www.antaranews.com/berita/3868212/anies-muhaimin-paslon-terakhir-yang-tiba-di-lokasi-debat-pilpres-2024;netral;anies muhaimin paslon lokasi debat pilpres
Prabowo-Gibran's Chances of Winning Election in One Round ...;D-Insights;12/12/2023;https://dinsights.katadata.co.id/read/2023/12/13/prabowo-gibrans-chances-of-winning-presidential-election-in-one-round;netral;prabowo gibran chances of winning election one round
Alam Ganjar bertemu Gibran, tegaskan persaingan sehat;Antaranews.com;12/12/2023;https://www.antaranews.com/berita/3868797/alam-ganjar-bertemu-gibran-tegaskan-persaingan-sehat;netral;alam ganjar gibran saing sehat
"Didatangi Gibran, Solidaritas Nelayan Indonesia Menyampaikan Persoalan di 
Muara Baru";JPNN.com;12/12/2023;https://www.jpnn.com/news/didatangi-gibran-solidaritas-nelayan-indonesia-menyampaikan-persoalan-di-muara-baru;netral;gibran solidaritas nelayan indonesia muara
Prabowo dan Ganjar Saling Sindir soal Pupuk Langka untuk Petani;CNN Indonesia;12/12/2023;https://www.cnnindonesia.com/nasional/20231212202638-617-1036390/prabowo-dan-ganjar-saling-sindir-soal-pupuk-langka-untuk-petani;netral;prabowo ganjar sindir pupuk langka tani
Jelang Debat, Gibran Ziarahi Makam Habib Kwitang dan ...;Pemilu Kita;12/12/2023;https://pemilukita.republika.co.id/berita/s5jqgw377/jelang-debat-gibran-ziarahi-makam-habib-kwitang-dan-blusukan-temui-nelayan;netral;jelang debat gibran ziarah makam habib kwitang
Jelang debat, Gibran berziarah ke makam Habib Kwitang;Antaranews.com;12/12/2023;https://www.antaranews.com/video/3867579/jelang-debat-gibran-berziarah-ke-makam-habib-kwitang;netral;jelang debat gibran ziarah makam habib kwitang
"Kata Gibran soal Pengungsi Rohingya Terus-menerus Datang ke Aceh: Nggak 
Perlu Saya Jawab ya";Tribun Banten;12/12/2023;https://banten.tribunnews.com/2023/12/12/kata-gibran-soal-pengungsi-rohingya-terus-menerus-datang-ke-aceh-nggak-perlu-saya-jawab-ya;negatif;gibran ungsi rohingya aceh iya
TKD Prabowo-Gibran Sumut Gelar Nobar Debat Capres;KitaKini News;12/12/2023;https://www.kitakini.news/politik/8687/tkd-prabowogibran-sumut-gelar-nobar-debat-capres/;netral;tkd prabowo gibran sumut gelar nonton bareng debat capres
Budiman : Prabowo-Gibran Bakal Perjuangkan Pemerataan Hak Digital;Law-Justice;12/12/2023;https://www.law-justice.co/artikel/160435/budiman-prabowo-gibran-bakal-perjuangkan-pemerataan-hak-digital/;netral;budiman prabowo gibran juang digital
Relawan Gaspoll Bro Yogyakarta Akan Kampanyekan Prabowo-Gibran Door to Door;detikNews;13/12/2023;https://news.detik.com/pemilu/d-7088854/relawan-gaspoll-bro-yogyakarta-akan-kampanyekan-prabowo-gibran-door-to-door;netral;rawan gaspoll saudara laki yogyakarta kampanye prabowo gibran door door
Relawan Gaspoll, Berisi Anak Muda Siap Menangkan ...;Koran Bernas;13/12/2023;https://koranbernas.id/relawan-gaspoll-berisi-anak-muda-siap-menangkan-prabowo-gibran;netral;rawan gaspoll muda menang
"Komitmen Atasi Stunting, Relawan Gaspoll Bro DIY Kukuhkan Dukungan untuk 
Prabowo-Gibran";Liputan6.com;13/12/2023;https://www.liputan6.com/pemilu/read/5480733/komitmen-atasi-stunting-relawan-gaspoll-bro-diy-kukuhkan-dukungan-untuk-prabowo-gibran;netral;komitmen stunting rawan gaspoll saudara laki diy kukuh dukung prabowo gibran
Relawan Milenial Penerus Negeri Beri Rekomendasi 14 Isu ke Prabowo-Gibran;detikNews;13/12/2023;https://news.detik.com/pemilu/d-7088687/relawan-milenial-penerus-negeri-beri-rekomendasi-14-isu-ke-prabowo-gibran;netral;rawan milenial negeri rekomendasi isu prabowo gibran
Relawan Penerus Negeri rekomendasikan kebijakan untuk Prabowo-Gibran;Antaranews.com;13/12/2023;https://www.antaranews.com/berita/3870261/relawan-penerus-negeri-rekomendasikan-kebijakan-untuk-prabowo-gibran;netral;rawan negeri rekomendasi bijak prabowo gibran
Relawan Minta Prabowo-Gibran Terapkan Hari Cuti Ayah-Ibu Jika Menang;CNN Indonesia;13/12/2023;https://www.cnnindonesia.com/nasional/20231214003935-617-1037008/relawan-minta-prabowo-gibran-terapkan-hari-cuti-ayah-ibu-jika-menang;netral;rawan prabowo gibran terap cuti ayah menang
"KPU Bakal Tegur Gibran Usai Bakar Semangat Saat Debat, TKN Prabowo: Kita 
Terima - Kompas.com";KOMPAS.com;13/12/2023;https://nasional.kompas.com/read/2023/12/14/11030331/kpu-bakal-tegur-gibran-usai-bakar-semangat-saat-debat-tkn-prabowo-kita;netral;kpu tegur gibran bakar semangat debat tkn prabowo terima kompas com
"PSI Sebut Cuma Prabowo-Gibran Pasangan yang Akan Teruskan Kerja Jokowi - 
Kompas.com";KOMPAS.com;13/12/2023;https://nasional.kompas.com/read/2023/12/13/21272881/psi-sebut-cuma-prabowo-gibran-pasangan-yang-akan-teruskan-kerja-jokowi;netral;psi prabowo gibran pasang jokowi kompas com
Al Haris-Hasan Basri Duet untuk Pemenangan Prabowo-Gibran di Jambi;detikcom;13/12/2023;https://www.detik.com/sumbagsel/berita/d-7088798/al-haris-hasan-basri-duet-untuk-pemenangan-prabowo-gibran-di-jambi;netral;haris hasan basri duet menang prabowo gibran jambi
Bersama Rahayu Saraswati, Ampera Bagikan Susu dan ...;Politik;13/12/2023;https://politik.rmol.id/read/2023/12/13/601277/bersama-rahayu-saraswati-ampera-bagikan-susu-dan-sosialisasi-program-prabowo-gibran;netral;rahayu saraswati ampera susu
Prabowo-Gibran Pilih Kerja, Kampanye Hanya di Akhir Pekan;Tirto.ID;13/12/2023;https://tirto.id/prabowo-gibran-pilih-kerja-kampanye-hanya-di-akhir-pekan-gTmU;netral;prabowo gibran pilih kampanye
G-Nesia Kampanyekan Prabowo-Gibran Menang 1 Putaran ...;Rakyat Merdeka;13/12/2023;https://rm.id/baca-berita/pemilu/201706/gnesia-kampanyekan-prabowogibran-menang-1-putaran-ke-pmi-di-malaysia;netral;nesia kampanye prabowo gibran menang putar
"Ketua Lingkar Nusantara Banten Yakin Elektabilitas Prabowo-Gibran Terus 
Naik Usai Debat Capres";Liputan6.com;13/12/2023;https://www.liputan6.com/pemilu/read/5481229/ketua-lingkar-nusantara-banten-yakin-elektabilitas-prabowo-gibran-terus-naik-usai-debat-capres;netral;ketua lingkar nusantara banten elektabilitas prabowo gibran debat capres
Prabowo-Gibran Merealisasikan Cita-Cita Ekonomi Biru ...;Pemilu 2024;13/12/2023;https://pemilu2024.harianjogja.com/read/2023/12/13/643/1158116/prabowo-gibran-merealisasikan-cita-cita-ekonomi-biru-dalam-17-program-ini-detailnya;netral;prabowo gibran realisasi cita cita ekonomi biru
Prabowo-Gibran Kembali Bekerja seperti Biasa Seusai Debat Capres;BeritaSatu.com;13/12/2023;https://www.beritasatu.com/bersatu-kawal-pemilu/2786652/prabowo-gibran-kembali-bekerja-seperti-biasa-seusai-debat-capres;netral;prabowo gibran debat capres
Wuihh, Program Makan Siang Gratis Prabowo-Gibran Telah Rp 1 Triliun per Hari;Warta Kota;13/12/2023;https://wartakota.tribunnews.com/2023/12/14/wuihh-program-makan-siang-gratis-prabowo-gibran-telah-rp-1-triliun-per-hari;netral;wuihh program siang gratis prabowo gibran rp triliun
"Angka Pemilih Galau Pilpres 2024 Masih Tinggi, Prabowo-Gibran Atur Strategi 
Dua Arah";Liputan6.com;13/12/2023;https://www.liputan6.com/pemilu/read/5480292/angka-pemilih-galau-pilpres-2024-masih-tinggi-prabowo-gibran-atur-strategi-dua-arah;netral;pilih galau pilpres prabowo gibran atur strategi arah
Pengusaha Muda Pendukung Prabowo-Gibran Mentahkan ...;Politik;13/12/2023;https://politik.rmol.id/read/2023/12/13/601262/pengusaha-muda-pendukung-prabowo-gibran-mentahkan-gagasan-anies-soal-bansos;netral;usaha muda dukung prabowo gibran mentah
"Relawan Prabowo-Gibran luncurkan ""Cita-cita Penerus Negeri""";Antaranews.com;13/12/2023;https://www.antaranews.com/video/3870480/relawan-prabowo-gibran-luncurkan-cita-cita-penerus-negeri;netral;rawan prabowo gibran luncur cita cita negeri
Mampu Berantas Korupsi, Prabowo-Gibran Berpotensi Menang Satu Putaran;Tribun Jabar;13/12/2023;https://jabar.tribunnews.com/2023/12/13/mampu-berantas-korupsi-prabowo-gibran-berpotensi-menang-satu-putaran;netral;berantas korupsi prabowo gibran potensi menang putar
Prabowo resmikan Posko Pemenangan JW Movement For ...;Elshinta.Com;13/12/2023;https://elshinta.com/news/322319/2023/12/13/prabowo-resmikan-posko-pemenangan-jw-movement-for-prabowo-gibran;netral;prabowo resmi posko menang jw movement for
Rumah Gibran: Jika Bukan Prabowo-Gibran, Indonesia Akan Kembali ke Nol!;JPNN.com;13/12/2023;https://www.jpnn.com/news/rumah-gibran-jika-bukan-prabowo-gibran-indonesia-akan-kembali-ke-nol;negatif;rumah gibran prabowo gibran indonesia nol
"Mantapkan Pemenangan Prabowo-Gibran di Kabupaten Pekalongan, Sudaryono : 
Kita Ingin Menang 1 Putaran";Puskapik.com;13/12/2023;https://www.puskapik.com/33233/berita/mantapkan-pemenangan-prabowo-gibran-di-kabupaten-pekalongan-sudaryono-kita-ingin-menang-1-putaran/;netral;mantap menang prabowo gibran kabupaten kalong sudaryono menang putar
"TKN Prabowo-Gibran Sebut Persatuan Jokowi dan Prabowo pada 2019 Adalah 
Rekonsiliasi Nasional";Suara.com;13/12/2023;https://www.suara.com/news/2023/12/13/173419/tkn-prabowo-gibran-sebut-persatuan-jokowi-dan-prabowo-pada-2019-adalah-rekonsiliasi-nasional;netral;tkn prabowo gibran jokowi prabowo rekonsiliasi nasional
Lima Rekomendasi Relawan Penerus Negeri untuk Prabowo ...;Merdeka.com;13/12/2023;https://www.merdeka.com/politik/lima-rekomendasi-relawan-penerus-negeri-untuk-prabowo-gibran-salah-satunya-bebaskan-pajak-karyawan-fresh-graduate-62056-mvk.html;netral;rekomendasi rawan negeri prabowo
TKN Prabowo-Gibran Nilai Wajar Nawawi Kecewa Datang ...;Tirto.ID;13/12/2023;https://tirto.id/tkn-prabowo-gibran-nilai-wajar-nawawi-kecewa-datang-debat-capres-gTnA;negatif;tkn prabowo gibran nilai wajar nawawi kecewa
Rakyat Indonesia Heboh Prabowo-Gibran Jadi Pasangan - Kompasiana.com;Kompasiana.com;13/12/2023;https://www.kompasiana.com/faizah24614/6579bee8de948f33b536d382/prabowo-gibran-menjadi-pasangan-dalam-pemilu-2024;netral;rakyat indonesia heboh prabowo gibran pasang kompasiana com
Prabowo-Gibran Pede, Pendukung Pilpres 2014 dan 2019 ...;TIMES Indonesia;13/12/2023;https://timesindonesia.co.id/indonesia-positif/480022/prabowogibran-pede-pendukung-pilpres-2014-dan-2019-tetap-setia-di-2024;netral;prabowo gibran percaya diri dukung pilpres
Ridwan Kamil Bocorkan Strategi Prabowo di Debat Capres, Ini;CNBC Indonesia;13/12/2023;https://www.cnbcindonesia.com/news/20231214113005-4-497273/ridwan-kamil-bocorkan-strategi-prabowo-di-debat-capres-ini;netral;ridwan bocor strategi prabowo debat capres
"TKN Pastikan Prabowo-Gibran Akan Lindungi Hak-Hak Perempuan, Anak, dan 
Penyandang Disabilitas";Warta Kota;13/12/2023;https://wartakota.tribunnews.com/2023/12/14/tkn-pastikan-prabowo-gibran-akan-lindungi-hak-hak-perempuan-anak-dan-penyandang-disabilitas;netral;tkn prabowo gibran lindung perempuan sandang disabilitas
Sosialisasi di Barru, Taufan Pawe: Prabowo-Gibran Menang Satu Putaran;FAJAR;13/12/2023;https://fajar.co.id/2023/12/14/sosialisasi-di-barru-taufan-pawe-prabowo-gibran-menang-satu-putaran/;netral;sosialisasi barru taufan pawe prabowo gibran menang putar
TKN: Prabowo-Gibran Beri Perhatian Khusus Isu Pengangguran;IDN Times;13/12/2023;https://www.idntimes.com/news/indonesia/yosafat-diva-bagus/tkn-pastikan-prabowo-gibran-beri-perhatian-khusus-atasi-pengangguran;netral;tkn prabowo gibran perhati isu anggur
Silaturahmi Kebangsaan, Gus Miftah 1000 Kiai Kampung ...;SERGAP;13/12/2023;https://sergap.co.id/2023/12/14/silaturahmi-kebangsaan-gus-miftah-1000-kiai-kampung-bersama-prabowo-gibran-di-komplek-yayasan-taruna-muslim-indonesia/;netral;silaturahmi bangsa miftah kiai kampung
"Jubir TKN Prabowo-Gibran Sebut Isu Pelanggaran HAM seperti Kaset Rusak yang 
Diputar Tiap 5 Tahun";KOMPAS.tv;13/12/2023;https://www.kompas.tv/nasional/468782/jubir-tkn-prabowo-gibran-sebut-isu-pelanggaran-ham-seperti-kaset-rusak-yang-diputar-tiap-5-tahun;negatif;juru bicara tkn prabowo gibran isu langgar ham kaset rusak putar
